bid,p_win,p_win_pct,p_win_pct_mc_se,mean_if_win,conditional_surplus_v1500,unconditional_utility_v1500,utility_v1500_mc_se,relative_utility
284.13,5e-324,4.94e-322,0.0,164.75676666666666,1335.2432333333334,6.596e-321,0.0,8.7e-322
284.38,5e-324,4.94e-322,0.0,164.75676666666666,1335.2432333333334,6.596e-321,0.0,8.7e-322
284.63,5e-324,4.94e-322,0.0,164.75683333333333,1335.2431666666666,6.596e-321,0.0,8.7e-322
284.88,5e-324,4.94e-322,0.0,164.75686666666667,1335.2431333333334,6.596e-321,0.0,8.7e-322
285.13,5e-324,4.94e-322,0.0,164.7569,1335.2431,6.596e-321,0.0,8.7e-322
285.38,5e-324,4.94e-322,0.0,164.7569,1335.2431,6.596e-321,0.0,8.7e-322
285.63,5e-324,4.94e-322,0.0,164.7569,1335.2431,6.596e-321,0.0,8.7e-322
285.88,5e-324,4.94e-322,0.0,164.7569,1335.2431,6.596e-321,0.0,8.7e-322
286.13,5e-324,4.94e-322,0.0,164.75693333333334,1335.2430666666667,6.596e-321,0.0,8.7e-322
286.38,5e-324,4.94e-322,0.0,164.75693333333334,1335.2430666666667,6.596e-321,0.0,8.7e-322
286.63,5e-324,4.94e-322,0.0,164.75696666666667,1335.2430333333334,6.596e-321,0.0,8.7e-322
286.88,5e-324,4.94e-322,0.0,164.757,1335.243,6.596e-321,0.0,8.7e-322
287.13,5e-324,4.94e-322,0.0,164.757,1335.243,6.596e-321,0.0,8.7e-322
287.38,5e-324,4.94e-322,0.0,164.75703333333334,1335.2429666666667,6.596e-321,0.0,8.7e-322
287.63,5e-324,4.94e-322,0.0,164.75703333333334,1335.2429666666667,6.596e-321,0.0,8.7e-322
287.88,5e-324,4.94e-322,0.0,164.75703333333334,1335.2429666666667,6.596e-321,0.0,8.7e-322
288.13,5e-324,4.94e-322,0.0,164.75703333333334,1335.2429666666667,6.596e-321,0.0,8.7e-322
288.38,5e-324,4.94e-322,0.0,164.75703333333334,1335.2429666666667,6.596e-321,0.0,8.7e-322
288.63,5e-324,4.94e-322,0.0,164.75706666666667,1335.2429333333334,6.596e-321,0.0,8.7e-322
288.88,5e-324,4.94e-322,0.0,164.75706666666667,1335.2429333333334,6.596e-321,0.0,8.7e-322
289.13,5e-324,4.94e-322,0.0,164.7571,1335.2429,6.596e-321,0.0,8.7e-322
289.38,5e-324,4.94e-322,0.0,164.75713333333334,1335.2428666666667,6.596e-321,0.0,8.7e-322
289.63,5e-324,4.94e-322,0.0,164.75716666666668,1335.2428333333332,6.596e-321,0.0,8.7e-322
289.88,5e-324,4.94e-322,0.0,164.75716666666668,1335.2428333333332,6.596e-321,0.0,8.7e-322
290.13,5e-324,4.94e-322,0.0,164.75716666666668,1335.2428333333332,6.596e-321,0.0,8.7e-322
290.38,5e-324,4.94e-322,0.0,164.75716666666668,1335.2428333333332,6.596e-321,0.0,8.7e-322
290.63,5e-324,4.94e-322,0.0,164.75716666666668,1335.2428333333332,6.596e-321,0.0,8.7e-322
290.88,5e-324,4.94e-322,0.0,164.7572,1335.2428,6.596e-321,0.0,8.7e-322
291.13,5e-324,4.94e-322,0.0,164.75723333333335,1335.2427666666667,6.596e-321,0.0,8.7e-322
291.38,5e-324,4.94e-322,0.0,164.75723333333335,1335.2427666666667,6.596e-321,0.0,8.7e-322
291.63,5e-324,4.94e-322,0.0,164.75726666666668,1335.2427333333333,6.596e-321,0.0,8.7e-322
291.88,5e-324,4.94e-322,0.0,164.7573,1335.2427,6.596e-321,0.0,8.7e-322
292.13,5e-324,4.94e-322,0.0,164.7573,1335.2427,6.596e-321,0.0,8.7e-322
292.38,5e-324,4.94e-322,0.0,164.7573,1335.2427,6.596e-321,0.0,8.7e-322
292.63,5e-324,4.94e-322,0.0,164.75733333333332,1335.2426666666668,6.596e-321,0.0,8.7e-322
292.88,5e-324,4.94e-322,0.0,164.75733333333332,1335.2426666666668,6.596e-321,0.0,8.7e-322
293.13,5e-324,4.94e-322,0.0,164.7574,1335.2426,6.596e-321,0.0,8.7e-322
293.38,5e-324,4.94e-322,0.0,164.7574,1335.2426,6.596e-321,0.0,8.7e-322
293.63,5e-324,4.94e-322,0.0,164.75743333333332,1335.2425666666668,6.596e-321,0.0,8.7e-322
293.88,5e-324,4.94e-322,0.0,164.75746666666666,1335.2425333333333,6.596e-321,0.0,8.7e-322
294.13,5e-324,4.94e-322,0.0,164.7575,1335.2425,6.596e-321,0.0,8.7e-322
294.38,5e-324,4.94e-322,0.0,164.7575,1335.2425,6.596e-321,0.0,8.7e-322
294.63,5e-324,4.94e-322,0.0,164.75753333333333,1335.2424666666666,6.596e-321,0.0,8.7e-322
294.88,5e-324,4.94e-322,0.0,164.75756666666666,1335.2424333333333,6.596e-321,0.0,8.7e-322
295.13,5e-324,4.94e-322,0.0,164.75756666666666,1335.2424333333333,6.596e-321,0.0,8.7e-322
295.38,5e-324,4.94e-322,0.0,164.75756666666666,1335.2424333333333,6.596e-321,0.0,8.7e-322
295.63,5e-324,4.94e-322,0.0,164.75756666666666,1335.2424333333333,6.596e-321,0.0,8.7e-322
295.88,5e-324,4.94e-322,0.0,164.7576,1335.2424,6.596e-321,0.0,8.7e-322
296.13,5e-324,4.94e-322,0.0,164.75763333333333,1335.2423666666666,6.596e-321,0.0,8.7e-322
296.38,5e-324,4.94e-322,0.0,164.75766666666667,1335.2423333333334,6.596e-321,0.0,8.7e-322
296.63,5e-324,4.94e-322,0.0,164.75766666666667,1335.2423333333334,6.596e-321,0.0,8.7e-322
296.88,5e-324,4.94e-322,0.0,164.7577,1335.2423,6.596e-321,0.0,8.7e-322
297.13,5e-324,4.94e-322,0.0,164.75776666666667,1335.2422333333334,6.596e-321,0.0,8.7e-322
297.38,5e-324,4.94e-322,0.0,164.75776666666667,1335.2422333333334,6.596e-321,0.0,8.7e-322
297.63,5e-324,4.94e-322,0.0,164.75776666666667,1335.2422333333334,6.596e-321,0.0,8.7e-322
297.88,5e-324,4.94e-322,0.0,164.7578,1335.2422,6.596e-321,0.0,8.7e-322
298.13,5e-324,4.94e-322,0.0,164.75786666666667,1335.2421333333334,6.596e-321,0.0,8.7e-322
298.38,5e-324,4.94e-322,0.0,164.75786666666667,1335.2421333333334,6.596e-321,0.0,8.7e-322
298.63,5e-324,4.94e-322,0.0,164.75786666666667,1335.2421333333334,6.596e-321,0.0,8.7e-322
298.88,5e-324,4.94e-322,0.0,164.75793333333334,1335.2420666666667,6.596e-321,0.0,8.7e-322
299.13,5e-324,4.94e-322,0.0,164.758,1335.242,6.596e-321,0.0,8.7e-322
299.38,5e-324,4.94e-322,0.0,164.758,1335.242,6.596e-321,0.0,8.7e-322
299.63,5e-324,4.94e-322,0.0,164.758,1335.242,6.596e-321,0.0,8.7e-322
299.88,5e-324,4.94e-322,0.0,164.758,1335.242,6.596e-321,0.0,8.7e-322
300.13,5e-324,4.94e-322,0.0,164.75803333333334,1335.2419666666667,6.596e-321,0.0,8.7e-322
